0,1319.31,,time,500
1,1316.01,,beta,0.2
2,1312.72,,,
3,1309.42,,,
4,1306.13,,,
5,1302.84,,,
6,1299.55,,,
7,1296.27,,,
8,1292.98,,,
9,1289.7,,,
10,1286.41,,,
11,1283.13,,,
12,1279.86,,,
13,1276.58,,,
14,1273.3,,,
15,1270.03,,,
16,1266.76,,,
17,1263.49,,,
18,1260.22,,,
19,1256.95,,,
20,1253.69,,,
21,1250.42,,,
22,1247.16,,,
23,1243.9,,,
24,1240.64,,,
25,1237.39,,,
26,1234.13,,,
27,1230.88,,,
28,1227.63,,,
29,1224.38,,,
30,1221.13,,,
31,1217.88,,,
32,1214.64,,,
33,1211.4,,,
34,1208.15,,,
35,1204.92,,,
36,1201.68,,,
37,1198.44,,,
38,1195.21,,,
39,1191.98,,,
40,1188.75,,,
41,1185.52,,,
42,1182.29,,,
43,1179.07,,,
44,1175.84,,,
45,1172.62,,,
46,1169.4,,,
47,1166.18,,,
48,1162.97,,,
49,1159.75,,,
50,1156.54,,,
51,1153.33,,,
52,1150.12,,,
53,1146.91,,,
54,1143.71,,,
55,1140.51,,,
56,1137.3,,,
57,1134.1,,,
58,1130.91,,,
59,1127.71,,,
60,1124.52,,,
61,1121.32,,,
62,1118.13,,,
63,1114.94,,,
64,1111.76,,,
65,1108.57,,,
66,1105.39,,,
67,1102.21,,,
68,1099.03,,,
69,1095.85,,,
70,1092.68,,,
71,1089.5,,,
72,1086.33,,,
73,1083.16,,,
74,1079.99,,,
75,1076.83,,,
76,1073.66,,,
77,1070.5,,,
78,1067.34,,,
79,1064.18,,,
80,1061.02,,,
81,1057.87,,,
82,1054.72,,,
83,1051.56,,,
84,1048.42,,,
85,1045.27,,,
86,1042.12,,,
87,1038.98,,,
88,1035.84,,,
89,1032.7,,,
90,1029.56,,,
91,1026.43,,,
92,1023.29,,,
93,1020.16,,,
94,1017.03,,,
95,1013.91,,,
96,1010.78,,,
97,1007.66,,,
98,1004.54,,,
99,1001.42,,,
100,998.299,,,
101,995.183,,,
102,992.07,,,
103,988.958,,,
104,985.849,,,
105,982.741,,,
106,979.636,,,
107,976.533,,,
108,973.431,,,
109,970.332,,,
110,967.235,,,
111,964.139,,,
112,961.046,,,
113,957.955,,,
114,954.866,,,
115,951.779,,,
116,948.694,,,
117,945.611,,,
118,942.531,,,
119,939.452,,,
120,936.375,,,
121,933.301,,,
122,930.228,,,
123,927.158,,,
124,924.09,,,
125,921.024,,,
126,917.96,,,
127,914.898,,,
128,911.838,,,
129,908.78,,,
130,905.725,,,
131,902.671,,,
132,899.62,,,
133,896.571,,,
134,893.524,,,
135,890.479,,,
136,887.437,,,
137,884.396,,,
138,881.358,,,
139,878.322,,,
140,875.288,,,
141,872.256,,,
142,869.226,,,
143,866.199,,,
144,863.174,,,
145,860.151,,,
146,857.13,,,
147,854.111,,,
148,851.095,,,
149,848.08,,,
150,845.068,,,
151,842.058,,,
152,839.051,,,
153,836.045,,,
154,833.042,,,
155,830.041,,,
156,827.043,,,
157,824.046,,,
158,821.052,,,
159,818.06,,,
160,815.07,,,
161,812.083,,,
162,809.098,,,
163,806.115,,,
164,803.134,,,
165,800.155,,,
166,797.179,,,
167,794.205,,,
168,791.234,,,
169,788.264,,,
170,785.297,,,
171,782.333,,,
172,779.37,,,
173,776.41,,,
174,773.452,,,
175,770.497,,,
176,767.543,,,
177,764.592,,,
178,761.644,,,
179,758.697,,,
180,755.753,,,
181,752.811,,,
182,749.872,,,
183,746.935,,,
184,744,,,
185,741.068,,,
186,738.137,,,
187,735.21,,,
188,732.284,,,
189,729.361,,,
190,726.44,,,
191,723.522,,,
192,720.606,,,
193,717.692,,,
194,714.781,,,
195,711.872,,,
196,708.965,,,
197,706.061,,,
198,703.159,,,
199,700.26,,,
200,697.362,,,
201,694.468,,,
202,691.575,,,
203,688.685,,,
204,685.798,,,
205,682.913,,,
206,680.03,,,
207,677.15,,,
208,674.272,,,
209,671.396,,,
210,668.523,,,
211,665.653,,,
212,662.785,,,
213,659.919,,,
214,657.056,,,
215,654.195,,,
216,651.337,,,
217,648.481,,,
218,645.627,,,
219,642.776,,,
220,639.928,,,
221,637.082,,,
222,634.239,,,
223,631.398,,,
224,628.56,,,
225,625.724,,,
226,622.891,,,
227,620.06,,,
228,617.232,,,
229,614.406,,,
230,611.583,,,
231,608.763,,,
232,605.945,,,
233,603.13,,,
234,600.317,,,
235,597.507,,,
236,594.7,,,
237,591.895,,,
238,589.093,,,
239,586.294,,,
240,583.497,,,
241,580.703,,,
242,577.911,,,
243,575.123,,,
244,572.337,,,
245,569.553,,,
246,566.773,,,
247,563.995,,,
248,561.219,,,
249,558.447,,,
250,555.677,,,
251,552.91,,,
252,550.146,,,
253,547.385,,,
254,544.626,,,
255,541.87,,,
256,539.117,,,
257,536.367,,,
258,533.62,,,
259,530.875,,,
260,528.134,,,
261,525.395,,,
262,522.659,,,
263,519.926,,,
264,517.196,,,
265,514.469,,,
266,511.744,,,
267,509.023,,,
268,506.304,,,
269,503.589,,,
270,500.876,,,
271,498.166,,,
272,495.46,,,
273,492.756,,,
274,490.055,,,
275,487.358,,,
276,484.663,,,
277,481.971,,,
278,479.283,,,
279,476.597,,,
280,473.914,,,
281,471.235,,,
282,468.558,,,
283,465.885,,,
284,463.215,,,
285,460.548,,,
286,457.884,,,
287,455.223,,,
288,452.565,,,
289,449.911,,,
290,447.259,,,
291,444.611,,,
292,441.966,,,
293,439.324,,,
294,436.686,,,
295,434.05,,,
296,431.418,,,
297,428.789,,,
298,426.164,,,
299,423.541,,,
300,420.922,,,
301,418.307,,,
302,415.694,,,
303,413.085,,,
304,410.479,,,
305,407.877,,,
306,405.278,,,
307,402.682,,,
308,400.09,,,
309,397.501,,,
310,394.916,,,
311,392.334,,,
312,389.755,,,
313,387.18,,,
314,384.609,,,
315,382.04,,,
316,379.476,,,
317,376.915,,,
318,374.357,,,
319,371.803,,,
320,369.253,,,
321,366.706,,,
322,364.163,,,
323,361.623,,,
324,359.087,,,
325,356.555,,,
326,354.026,,,
327,351.501,,,
328,348.979,,,
329,346.462,,,
330,343.948,,,
331,341.438,,,
332,338.931,,,
333,336.428,,,
334,333.929,,,
335,331.434,,,
336,328.943,,,
337,326.456,,,
338,323.972,,,
339,321.492,,,
340,319.017,,,
341,316.545,,,
342,314.077,,,
343,311.613,,,
344,309.153,,,
345,306.697,,,
346,304.245,,,
347,301.797,,,
348,299.353,,,
349,296.913,,,
350,294.477,,,
351,292.045,,,
352,289.618,,,
353,287.194,,,
354,284.775,,,
355,282.36,,,
356,279.949,,,
357,277.543,,,
358,275.141,,,
359,272.742,,,
360,270.349,,,
361,267.959,,,
362,265.574,,,
363,263.194,,,
364,260.817,,,
365,258.446,,,
366,256.078,,,
367,253.715,,,
368,251.357,,,
369,249.003,,,
370,246.654,,,
371,244.309,,,
372,241.969,,,
373,239.633,,,
374,237.302,,,
375,234.976,,,
376,232.655,,,
377,230.338,,,
378,228.026,,,
379,225.719,,,
380,223.417,,,
381,221.119,,,
382,218.827,,,
383,216.539,,,
384,214.256,,,
385,211.979,,,
386,209.706,,,
387,207.439,,,
388,205.176,,,
389,202.919,,,
390,200.666,,,
391,198.419,,,
392,196.178,,,
393,193.941,,,
394,191.71,,,
395,189.484,,,
396,187.263,,,
397,185.048,,,
398,182.839,,,
399,180.634,,,
400,178.436,,,
401,176.243,,,
402,174.055,,,
403,171.873,,,
404,169.697,,,
405,167.527,,,
406,165.363,,,
407,163.204,,,
408,161.051,,,
409,158.904,,,
410,156.763,,,
411,154.628,,,
412,152.5,,,
413,150.377,,,
414,148.261,,,
415,146.151,,,
416,144.047,,,
417,141.949,,,
418,139.858,,,
419,137.773,,,
420,135.695,,,
421,133.624,,,
422,131.559,,,
423,129.501,,,
424,127.45,,,
425,125.405,,,
426,123.368,,,
427,121.337,,,
428,119.314,,,
429,117.297,,,
430,115.288,,,
431,113.286,,,
432,111.292,,,
433,109.305,,,
434,107.325,,,
435,105.353,,,
436,103.389,,,
437,101.433,,,
438,99.484,,,
439,97.5435,,,
440,95.611,,,
441,93.6866,,,
442,91.7706,,,
443,89.8629,,,
444,87.9637,,,
445,86.0731,,,
446,84.1912,,,
447,82.3181,,,
448,80.4539,,,
449,78.5989,,,
450,76.753,,,
451,74.9165,,,
452,73.0894,,,
453,71.272,,,
454,69.4643,,,
455,67.6665,,,
456,65.8788,,,
457,64.1013,,,
458,62.3343,,,
459,60.5778,,,
460,58.8322,,,
461,57.0975,,,
462,55.374,,,
463,53.6619,,,
464,51.9614,,,
465,50.2728,,,
466,48.5963,,,
467,46.9322,,,
468,45.2808,,,
469,43.6423,,,
470,42.0171,,,
471,40.4055,,,
472,38.8079,,,
473,37.2247,,,
474,35.6562,,,
475,34.1029,,,
476,32.5654,,,
477,31.0441,,,
478,29.5396,,,
479,28.0525,,,
480,26.5835,,,
481,25.1334,,,
482,23.703,,,
483,22.2931,,,
484,20.905,,,
485,19.5397,,,
486,18.1986,,,
487,16.8834,,,
488,15.5999,,,
489,15.0847,,,
490,14.3674,,,
491,13.6414,,,
492,13.1805,,,
493,14.8795,,,
494,13.747,,,
495,12.8353,,,
496,13.9343,,,
497,12.9216,,,
498,12.4616,,,
499,15.3376,,,
500,14.1427,,,
501,13.0361,,,
502,12.1362,,,
503,12.7295,,,
504,11.876,,,
505,14.1909,,,
506,13.0454,,,
507,12.0299,,,
508,11.4803,,,
509,16.1363,,,
510,14.8778,,,
511,13.6646,,,
512,12.5139,,,
513,11.4714,,,
514,10.7427,,,
515,15.9941,,,
516,14.7265,,,
517,13.4993,,,
518,12.3251,,,
519,11.2341,,,
520,10.3368,,,
521,10.9969,,,
522,10.165,,,
523,11.7456,,,
524,10.6979,,,
525,9.93971,,,
526,16.5399,,,
527,15.2554,,,
528,14.0061,,,
529,12.7992,,,
530,11.648,,,
531,10.5843,,,
532,9.72237,,,
533,10.4887,,,
534,9.62588,,,
535,10.7391,,,
536,9.78926,,,
537,9.46253,,,
538,11.7648,,,
539,10.6667,,,
540,9.70346,,,
541,9.26746,,,
542,15.3691,,,
543,14.1094,,,
544,12.8879,,,
545,11.7135,,,
546,10.6048,,,
547,9.61218,,,
548,8.99004,,,
549,9.98252,,,
550,8.95893,,,
551,8.14814,,,
552,9.78041,,,
553,8.77532,,,
554,8.03085,,,
555,13.3146,,,
556,12.1034,,,
557,10.9367,,,
558,9.82783,,,
559,8.80876,,,
560,8.00366,,,
561,9.73567,,,
562,8.72154,,,
563,7.93671,,,
564,10.3224,,,
565,9.25097,,,
566,8.30251,,,
567,7.79837,,,
568,35.3551,,,
569,33.7903,,,
570,32.2412,,,
571,30.7083,,,
572,29.1922,,,
573,27.6936,,,
574,26.2131,,,
575,24.7514,,,
576,23.3096,,,
577,21.8884,,,
578,20.489,,,
579,19.1127,,,
580,17.7608,,,
581,16.4351,,,
582,15.1376,,,
583,13.8711,,,
584,12.6388,,,
585,11.4458,,,
586,10.3002,,,
587,9.21758,,,
588,8.23813,,,
589,7.54804,,,
590,22.6641,,,
591,21.2559,,,
592,19.8694,,,
593,18.5058,,,
594,17.1666,,,
595,15.8533,,,
596,14.568,,,
597,13.3136,,,
598,12.0938,,,
599,10.9147,,,
600,9.78653,,,
601,8.73106,,,
602,7.81227,,,
603,7.45107,,,
604,11.739,,,
605,10.5724,,,
606,9.46057,,,
607,8.4308,,,
608,7.57424,,,
609,7.83512,,,
610,7.33225,,,
611,54.9505,,,
612,53.228,,,
613,51.5172,,,
614,49.8182,,,
615,48.1315,,,
616,46.4571,,,
617,44.7955,,,
618,43.1469,,,
619,41.5115,,,
620,39.8899,,,
621,38.2822,,,
622,36.689,,,
623,35.1106,,,
624,33.5474,,,
625,32,,,
626,30.4688,,,
627,28.9545,,,
628,27.4576,,,
629,25.9788,,,
630,24.519,,,
631,23.0789,,,
632,21.6596,,,
633,20.2621,,,
634,18.8877,,,
635,17.5379,,,
636,16.2143,,,
637,14.9192,,,
638,13.655,,,
639,12.4251,,,
640,11.2344,,,
641,10.0899,,,
642,9.00505,,,
643,8.011,,,
644,7.22841,,,
645,9.01018,,,
646,8.00692,,,
647,7.21504,,,
648,8.81097,,,
649,7.83716,,,
650,7.11991,,,
651,13.649,,,
652,12.4154,,,
653,11.2187,,,
654,10.0664,,,
655,8.97205,,,
656,7.96712,,,
657,7.16688,,,
658,8.45719,,,
659,7.53028,,,
660,7.01664,,,
661,93.5445,,,
662,91.6181,,,
663,89.7001,,,
664,87.7905,,,
665,85.8894,,,
666,83.997,,,
667,82.1135,,,
668,80.2388,,,
669,78.3731,,,
670,76.5167,,,
671,74.6695,,,
672,72.8318,,,
673,71.0037,,,
674,69.1854,,,
675,67.3769,,,
676,65.5785,,,
677,63.7904,,,
678,62.0127,,,
679,60.2455,,,
680,58.4892,,,
681,56.7439,,,
682,55.0097,,,
683,53.287,,,
684,51.576,,,
685,49.8768,,,
686,48.1898,,,
687,46.5152,,,
688,44.8534,,,
689,43.2045,,,
690,41.5689,,,
691,39.947,,,
692,38.339,,,
693,36.7455,,,
694,35.1668,,,
695,33.6033,,,
696,32.0555,,,
697,30.524,,,
698,29.0093,,,
699,27.512,,,
